provider,sku_id,description,resource_family,resource_group,usage_type,regions,hourly_price_usd,currency,source,accelerator
GCP,D944-D90A-748C,Nvidia Tesla A100 GPU running in Warsaw,Compute,GPU,OnDemand,europe-central2,3.436863684,USD,GCP Cloud Billing Catalog API,A100
GCP,D95C-D978-7F80,Commitment v1: Nvidia L4 GPU running in Los Angeles for 3 Years,Compute,GPU,Commit3Yr,us-west2,0.302951,USD,GCP Cloud Billing Catalog API,L4
GCP,D980-0939-9052,Nvidia H100 80GB GPU attached to Spot Preemptible VMs running in Las Vegas,Compute,GPU,Preemptible,us-west4,3.3806,USD,GCP Cloud Billing Catalog API,H100
GCP,D983-B328-0905,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in Finland,Compute,GPU,Preemptible,europe-north1,0.705,USD,GCP Cloud Billing Catalog API,A100
GCP,D999-DA5D-58BD,Nvidia H100 80GB GPU attached to DWS Defined Duration VMs running in Las Vegas,Compute,GPU,OnDemand,us-west4,4.200761,USD,GCP Cloud Billing Catalog API,H100
GCP,D9D8-EC76-2870,Nvidia H100 80GB GPU attached to Spot Preemptible VMs running in Seoul,Compute,GPU,Preemptible,asia-northeast3,3.4884,USD,GCP Cloud Billing Catalog API,H100
GCP,D9FE-981F-1737,TpuV5p attached to Spot Preemptible VMs running in Johannesburg,Compute,TPU,Preemptible,africa-south1,2.522478,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,DA1E-168F-5720,Commitment v1: Nvidia Tesla P4 GPU running in Doha for 3 Years,Compute,GPU,Commit3Yr,me-central1,0.32805,USD,GCP Cloud Billing Catalog API,P4
GCP,DA5E-DBAD-EC43,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in Salt Lake City,Compute,GPU,Preemptible,us-west3,0.7699,USD,GCP Cloud Billing Catalog API,A100
GCP,DA99-A9C3-B13B,Commitment v1: Nvidia Tesla P100 GPU running in Melbourne for 1 Year,Compute,GPU,Commit1Yr,australia-southeast2,1.30498,USD,GCP Cloud Billing Catalog API,P100
GCP,DAAB-F936-EB8E,TpuV5p attached to Spot Preemptible VMs running in Columbus,Compute,TPU,Preemptible,us-east5,1.5162,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,DAB3-E5F5-B263,Commitment v1: TpuV6e running in Santiago for 3 Years,Compute,TPU,Commit3Yr,southamerica-west1,1.22,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,DAF9-4142-CF10,Nvidia L4 GPU running in Seoul,Compute,GPU,OnDemand,asia-northeast3,0.7192037,USD,GCP Cloud Billing Catalog API,L4
GCP,DB0B-CDA3-7D6C,Commitment v1: Nvidia Tesla V100 GPU running in Zurich for 1 Year,Compute,GPU,Commit1Yr,europe-west6,2.031,USD,GCP Cloud Billing Catalog API,V100
GCP,DB38-97D8-AE9D,Commitment v1: Nvidia Tesla T4 GPU running in Berlin for 1 Year,Compute,GPU,Commit1Yr,europe-west10,0.3388,USD,GCP Cloud Billing Catalog API,T4
GCP,DB44-9EC9-FB68,Commitment v1: Nvidia Tesla T4 GPU running in Jakarta for 3 Year,Compute,GPU,Commit3Yr,asia-southeast2,0.1853,USD,GCP Cloud Billing Catalog API,T4
GCP,DB4C-0092-79EA,Reserved Nvidia H100 80GB Mega GPU in Hong Kong in Calendar Mode,Compute,GPU,OnDemand,asia-east2,4.841121033,USD,GCP Cloud Billing Catalog API,H100
GCP,DB4C-F9D7-22BB,Nvidia Tesla A100 GPU running in APAC,Compute,GPU,OnDemand,asia-east1,2.933908,USD,GCP Cloud Billing Catalog API,A100
GCP,DB4E-7FDC-8974,Nvidia Tesla P4 GPU attached to Spot Preemptible VMs running in Melbourne,Compute,GPU,Preemptible,australia-southeast2,0.125,USD,GCP Cloud Billing Catalog API,P4
GCP,DB54-3742-5130,Commitment v1: Nvidia Tesla P4 GPU running in Milan for 3 Years,Compute,GPU,Commit3Yr,europe-west8,0.3132,USD,GCP Cloud Billing Catalog API,P4
GCP,DB6C-8EAE-C207,Commitment v1: TpuV5p running in Salt Lake City for 3 Years,Compute,TPU,Commit3Yr,us-west3,2.187822,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,DB70-96D0-9A7B,A4 Nvidia B200 (1 gpu slice) attached to DWS Defined Duration VMs running in Doha,Compute,GPU,OnDemand,me-central1,8.055,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,DB96-DE07-9A2A,TpuV5e running in Sao Paulo,Compute,TPU,OnDemand,southamerica-east1,1.90548,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,DBF8-D0A6-2F53,Commitment v1: Nvidia Tesla A100 GPU running in APAC for 1 Year,Compute,GPU,Commit1Yr,asia-east1,1.84836204,USD,GCP Cloud Billing Catalog API,A100
GCP,DBFA-9DFF-3768,Commitment v1: Nvidia Tesla P4 GPU running in Israel for 3 Years,Compute,GPU,Commit3Yr,me-west1,0.297,USD,GCP Cloud Billing Catalog API,P4
GCP,DBFD-26F6-0BC3,Nvidia Tesla P4 GPU running in Warsaw,Compute,GPU,OnDemand,europe-central2,0.65,USD,GCP Cloud Billing Catalog API,P4
GCP,DC07-73B2-8812,Reserved Nvidia H100 80GB Mega GPU in Johannesburg in Calendar Mode,Compute,GPU,OnDemand,africa-south1,4.841121033,USD,GCP Cloud Billing Catalog API,H100
GCP,DC0B-9926-40C5,Nvidia Tesla V100 GPU running in Americas,Compute,GPU,OnDemand,"us-central1,us-east1,us-west1",2.48,USD,GCP Cloud Billing Catalog API,V100
GCP,DC5F-BC5F-227C,Nvidia Tesla A100 GPU running in Columbus,Compute,GPU,OnDemand,us-east5,2.933908,USD,GCP Cloud Billing Catalog API,A100
GCP,DC9F-E201-28C1,A4 Nvidia B200 (1 gpu slice) attached to DWS Defined Duration VMs running in Columbus,Compute,GPU,OnDemand,us-east5,8.055,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,DCAD-BF9C-D2F0,Reserved Nvidia H100 80GB Mega GPU in Montreal in Calendar Mode,Compute,GPU,OnDemand,northamerica-northeast1,4.841121033,USD,GCP Cloud Billing Catalog API,H100
GCP,DCD5-77A8-42D0,Commitment v1: Nvidia Tesla P100 GPU running in Milan for 3 Years,Compute,GPU,Commit3Yr,europe-west8,0.76212,USD,GCP Cloud Billing Catalog API,P100
GCP,DCDC-A926-A120,Nvidia Tesla P4 GPU running in Salt Lake City,Compute,GPU,OnDemand,us-west3,0.72,USD,GCP Cloud Billing Catalog API,P4
GCP,DD12-919D-3ABA,Nvidia Tesla T4 GPU attached to DWS Defined Duration VMs running in Madrid,Compute,GPU,OnDemand,europe-southwest1,0.413,USD,GCP Cloud Billing Catalog API,T4
GCP,DD1D-DF7B-B329,Commitment v1: Nvidia H100 80GB Mega GPU running in Sydney for 3 Years,Compute,GPU,Commit3Yr,australia-southeast1,5.62373,USD,GCP Cloud Billing Catalog API,H100
GCP,DD2F-7277-91CB,Nvidia Tesla A100 80GB GPU running in Sao Paulo,Compute,GPU,OnDemand,southamerica-east1,6.237398,USD,GCP Cloud Billing Catalog API,A100
GCP,DD2F-BC0C-F05B,Reserved Nvidia H100 80GB Mega GPU in Zurich in Calendar Mode,Compute,GPU,OnDemand,europe-west6,4.841121033,USD,GCP Cloud Billing Catalog API,H100
GCP,DD37-B7F6-E8CC,Nvidia Tesla V100 GPU running in Santiago,Compute,GPU,OnDemand,southamerica-west1,3.5464,USD,GCP Cloud Billing Catalog API,V100
GCP,DD73-8F1E-CCBB,Commitment v1: Nvidia Tesla T4 GPU running in Frankfurt for 3 Year,Compute,GPU,Commit3Yr,europe-west3,0.18,USD,GCP Cloud Billing Catalog API,T4
GCP,DD90-547C-2AAA,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in Americas,Compute,GPU,Preemptible,"us-central1,us-east1,us-west1",1.964,USD,GCP Cloud Billing Catalog API,A100
GCP,DDDC-40B8-16FB,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in Seoul,Compute,GPU,Preemptible,asia-northeast3,0.8222,USD,GCP Cloud Billing Catalog API,A100
GCP,DE05-F0CF-D5E5,A4 Nvidia B200 (1 gpu slice) attached to DWS Defined Duration VMs running in Montreal,Compute,GPU,OnDemand,northamerica-northeast1,8.055,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,DEBA-C0F9-7793,Commitment v1: Nvidia Tesla A100 GPU running in Netherlands for 1 Year,Compute,GPU,Commit1Yr,europe-west4,1.84836204,USD,GCP Cloud Billing Catalog API,A100
GCP,DEBF-BF6D-8AE2,Commitment v1: TpuV5e running in Melbourne for 3 Years,Compute,TPU,Commit3Yr,australia-southeast2,0.702,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,DED3-0A41-A063,Nvidia Tesla T4 GPU running in Hong Kong,Compute,GPU,OnDemand,asia-east2,0.44,USD,GCP Cloud Billing Catalog API,T4
GCP,DED4-FBAC-AF5B,Commitment v1: Nvidia Tesla P4 GPU running in Phoenix for 1 Year,Compute,GPU,Commit1Yr,us-west8,0.378,USD,GCP Cloud Billing Catalog API,P4
GCP,DEE6-33B0-1DF0,TpuV5p attached to Spot Preemptible VMs running in Seoul,Compute,TPU,Preemptible,asia-northeast3,0.997498,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,DF0D-A259-8704,Spot Preemptible A4 Nvidia B200 (1 gpu slice) running in Belgium,Compute,GPU,Preemptible,europe-west1,2.5757,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,DF41-1749-C069,Nvidia L4 GPU attached to Spot Preemptible VMs running in Paris,Compute,GPU,Preemptible,europe-west9,0.0794,USD,GCP Cloud Billing Catalog API,L4
GCP,DF7B-A9A2-2710,Nvidia Tesla A100 80GB GPU running in Johannesburg,Compute,GPU,OnDemand,africa-south1,5.137929,USD,GCP Cloud Billing Catalog API,A100
GCP,DF9D-89ED-5229,Nvidia H100 80GB Mega GPU running in Frankfurt,Compute,GPU,OnDemand,europe-west3,12.20625,USD,GCP Cloud Billing Catalog API,H100
GCP,DFA3-8140-E477,Nvidia H100 Mega 80GB GPU attached to DWS Defined Duration VMs running in Las Vegas,Compute,GPU,OnDemand,us-west4,4.423936,USD,GCP Cloud Billing Catalog API,H100
GCP,DFBF-A136-1A76,Nvidia Tesla A100 GPU attached to Spot Preemptible VMs running in Frankfurt,Compute,GPU,Preemptible,europe-west3,0.5602,USD,GCP Cloud Billing Catalog API,A100
GCP,DFCB-7564-051C,Nvidia H100 80GB GPU running in Phoenix,Compute,GPU,OnDemand,us-west8,9.796551,USD,GCP Cloud Billing Catalog API,H100
GCP,DFD3-37A4-7A00,TpuV5e running in Santiago,Compute,TPU,OnDemand,southamerica-west1,1.716,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,DFDB-0A4D-8CF6,Commitment v1: Nvidia Tesla A100 GPU running in Japan for 3 Year,Compute,GPU,Commit3Yr,asia-northeast1,1.091056239,USD,GCP Cloud Billing Catalog API,A100
GCP,DFE9-A029-7336,Commitment v1: Nvidia L4 GPU running in Columbus for 3 Years,Compute,GPU,Commit3Yr,us-east5,0.283848,USD,GCP Cloud Billing Catalog API,L4
GCP,DFFD-3967-EA73,Nvidia L4 GPU running in Warsaw,Compute,GPU,OnDemand,europe-central2,0.7215558,USD,GCP Cloud Billing Catalog API,L4
GCP,E003-4ABB-B438,Nvidia Tesla A100 GPU attached to Spot Preemptible VMs running in Zurich,Compute,GPU,Preemptible,europe-west6,0.6331,USD,GCP Cloud Billing Catalog API,A100
GCP,E009-764E-F743,Commitment v1: Nvidia Tesla A100 80GB GPU running in Johannesburg for 1 Year,Compute,GPU,Commit1Yr,africa-south1,4.553266,USD,GCP Cloud Billing Catalog API,A100
GCP,E01D-515F-D68D,Nvidia Tesla A100 GPU running in Montreal,Compute,GPU,OnDemand,northamerica-northeast1,3.101559926,USD,GCP Cloud Billing Catalog API,A100
GCP,E04B-A590-6F20,Nvidia Tesla A100 GPU attached to DWS Defined Duration VMs running in Salt Lake City,Compute,GPU,OnDemand,us-west3,1.890275,USD,GCP Cloud Billing Catalog API,A100
GCP,E071-7BE0-1540,Reserved H200 141GB GPU in Dammam in Calendar Mode,Compute,GPU,OnDemand,me-central2,6.474452822,USD,GCP Cloud Billing Catalog API,H200
GCP,E075-7114-FE0B,1/8 vGPU no lssd running in Tokyo,Compute,GPU,OnDemand,asia-northeast1,0.84094,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,E0B0-07C5-1E13,A4 Nvidia B200 (1 gpu slice) attached to DWS Defined Duration VMs running in Frankfurt,Compute,GPU,OnDemand,europe-west3,8.055,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,E0D9-C1CA-8083,Commitment v1: TpuV6e running in Dallas for 3 Years,Compute,TPU,Commit3Yr,us-south1,1.22,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,E0E6-39CD-0628,Reserved V6e TPU in Northern Virginia in Calendar Mode,Compute,TPU,OnDemand,us-east4,1.89,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,E0EF-0307-7B95,Commitment v1: 1/8 vGPU in Alabama for 1 Year,Compute,GPU,Commit1Yr,us-east7,0.44634,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,E128-F72C-CA21,Commitment v1: TpuV5p running in Las Vegas for 3 Years,Compute,TPU,Commit3Yr,us-west4,2.049866,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,E144-E049-7C2D,Commitment v1: 1/8 vGPU in Belgium for 3 Year,Compute,GPU,Commit3Yr,europe-west1,0.31309,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,E15A-2F3B-3881,1/8 vGPU no lssd attached to DWS Defined Duration VMs running in Mumbai,Compute,GPU,OnDemand,asia-south1,0.32344,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,E166-44AA-4A1A,TpuV5e attached to Spot Preemptible VMs running in Belgium,Compute,TPU,Preemptible,europe-west1,0.528528,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,E166-C34C-2AF7,Nvidia H100 80GB GPU running in Tokyo,Compute,GPU,OnDemand,asia-northeast1,14.204998,USD,GCP Cloud Billing Catalog API,H100
GCP,E167-C5B3-03F6,Commitment v1: TpuV5e running in Jakarta for 1 Year,Compute,TPU,Commit1Yr,asia-southeast2,1.129548,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,E173-7A2C-3BE9,Commitment v1: Nvidia Tesla A100 80GB GPU running in Virginia for 1 Year,Compute,GPU,Commit1Yr,us-east4,3.920752,USD,GCP Cloud Billing Catalog API,A100
GCP,E1C5-B83A-8623,Commitment v1: Nvidia Tesla P4 GPU running in Salt Lake City for 3 Year,Compute,GPU,Commit3Yr,us-west3,0.324,USD,GCP Cloud Billing Catalog API,P4
GCP,E21F-ACA9-BD4E,Nvidia Tesla A100 80GB GPU running in Frankfurt,Compute,GPU,OnDemand,europe-west3,5.060938,USD,GCP Cloud Billing Catalog API,A100
GCP,E231-9E66-33ED,Nvidia Tesla T4 GPU attached to Spot Preemptible VMs running in Paris,Compute,GPU,Preemptible,europe-west9,0.052,USD,GCP Cloud Billing Catalog API,T4
GCP,E232-2D99-060E,Commitment v1: Nvidia Tesla V100 GPU running in Paris for 1 Year,Compute,GPU,Commit1Yr,europe-west9,1.81192,USD,GCP Cloud Billing Catalog API,V100
GCP,E286-42C6-C4DC,TpuV5e attached to Spot Preemptible VMs running in Johannesburg,Compute,TPU,Preemptible,africa-south1,0.301032,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,E2C2-3F29-7FC4,Commitment v1: Nvidia Tesla A100 GPU running in Milan for 3 Years,Compute,GPU,Commit3Yr,europe-west8,1.191167,USD,GCP Cloud Billing Catalog API,A100
GCP,E2FD-CBD3-AF1A,Nvidia Tesla P4 GPU attached to DWS Defined Duration VMs running in Netherlands,Compute,GPU,OnDemand,europe-west4,0.63,USD,GCP Cloud Billing Catalog API,P4
GCP,E334-1D02-A308,Nvidia Tesla V100 GPU attached to Spot Preemptible VMs running in Netherlands,Compute,GPU,Preemptible,europe-west4,0.7273,USD,GCP Cloud Billing Catalog API,V100
GCP,E356-365D-97F8,Commitment v1: Nvidia Tesla T4 GPU running in EMEA for 3 Year,Compute,GPU,Commit3Yr,europe-west1,0.16,USD,GCP Cloud Billing Catalog API,T4
GCP,E385-EAA2-F58C,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in Berlin,Compute,GPU,Preemptible,europe-west10,2.2987,USD,GCP Cloud Billing Catalog API,A100
GCP,E3C3-8472-8C9A,Nvidia L4 GPU running in Phoenix,Compute,GPU,OnDemand,us-west8,0.5600402,USD,GCP Cloud Billing Catalog API,L4
GCP,E3D6-FA03-86DE,Commitment v1: Nvidia Tesla P100 GPU running in Johannesburg for 1 Year,Compute,GPU,Commit1Yr,africa-south1,1.202052,USD,GCP Cloud Billing Catalog API,P100
GCP,E3EB-0396-DD1A,TpuV5e running in Mumbai,Compute,TPU,OnDemand,asia-south1,1.248,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,E3F0-571B-0753,Nvidia Tesla T4 GPU running in Netherlands,Compute,GPU,OnDemand,europe-west4,0.35,USD,GCP Cloud Billing Catalog API,T4
GCP,E3F4-8DA0-D2AD,Commitment v1: Nvidia Tesla A100 GPU running in London for 3 Year,Compute,GPU,Commit3Yr,europe-west2,1.155244678,USD,GCP Cloud Billing Catalog API,A100
GCP,E48B-3D30-9CC2,TpuV5p running in Dallas,Compute,TPU,OnDemand,us-south1,4.779,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,E4B2-FC36-5406,Commitment v1: TpuV5e running in Netherlands for 3 Years,Compute,TPU,Commit3Yr,europe-west4,0.702,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,E4C5-0983-2C88,Nvidia H100 80GB GPU attached to DWS Defined Duration VMs running in Seoul,Compute,GPU,OnDemand,asia-northeast3,4.200761,USD,GCP Cloud Billing Catalog API,H100
GCP,E4C7-A7C0-6316,Commitment v1: Nvidia L4 GPU running in Virginia for 1 Year,Compute,GPU,Commit1Yr,us-east4,0.351670088,USD,GCP Cloud Billing Catalog API,L4
GCP,E4EF-1557-B908,Commitment v1: Nvidia H100 80GB GPU running in Israel for 1 Year,Compute,GPU,Commit1Yr,me-west1,7.478689,USD,GCP Cloud Billing Catalog API,H100
GCP,E526-ADF5-9764,Commitment v1: Nvidia Tesla T4 GPU running in Osaka for 1 Year,Compute,GPU,Commit1Yr,asia-northeast2,0.23,USD,GCP Cloud Billing Catalog API,T4
GCP,E533-D03A-58F1,Commitment v1: TpuV6e running in Virginia for 1 Year,Compute,TPU,Commit1Yr,us-east4,1.89,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,E548-B46D-71CD,Nvidia L4 GPU attached to Spot Preemptible VMs running in Virginia,Compute,GPU,Preemptible,us-east4,0.2345,USD,GCP Cloud Billing Catalog API,L4
GCP,E56D-AE2F-64C3,Commitment v1: Nvidia Tesla P4 GPU running in Madrid for 3 Years,Compute,GPU,Commit3Yr,europe-southwest1,0.3186,USD,GCP Cloud Billing Catalog API,P4
GCP,E582-C64A-4040,Reserved V5e TPU in Finland in Calendar Mode,Compute,TPU,OnDemand,europe-north1,0.84,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,E58C-25E0-0FEC,Commitment v1: Nvidia Tesla P100 GPU running in Turin for 1 Year,Compute,GPU,Commit1Yr,europe-west12,1.18551,USD,GCP Cloud Billing Catalog API,P100
GCP,E58E-62EB-3958,Spot Preemptible A4 Nvidia B200 (1 gpu slice) running in Mumbai,Compute,GPU,Preemptible,asia-south1,2.8099,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,E598-9726-3E7A,Commitment v1: Nvidia Tesla A100 80GB GPU running in Finland for 3 Years,Compute,GPU,Commit3Yr,europe-north1,3.409655,USD,GCP Cloud Billing Catalog API,A100
GCP,E5B9-3CF8-CBDC,TpuV6e running in Mumbai,Compute,TPU,OnDemand,asia-south1,3.24,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,E60A-8961-24B4,Nvidia Tesla P4 GPU running in Dallas,Compute,GPU,OnDemand,us-south1,0.708,USD,GCP Cloud Billing Catalog API,P4
GCP,E64F-0E80-F5FC,Commitment v1: TpuV5p running in Osaka for 1 Year,Compute,TPU,Commit1Yr,asia-northeast2,3.647128,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,E66F-2D2E-FF4F,Reserved H200 141GB GPU in Singapore in Calendar Mode,Compute,GPU,OnDemand,asia-southeast1,6.474452822,USD,GCP Cloud Billing Catalog API,H200
GCP,E698-784D-8CF8,Commitment v1: Nvidia Tesla P4 GPU running in Berlin for 1 Year,Compute,GPU,Commit1Yr,europe-west10,0.58212,USD,GCP Cloud Billing Catalog API,P4
GCP,E6B2-AAA4-3692,A4 Nvidia B200 (1 gpu slice) attached to DWS Defined Duration VMs running in Alabama,Compute,GPU,OnDemand,us-east7,8.055,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,E6D4-7CF3-5178,1/8 vGPU no lssd attached to DWS Defined Duration VMs running in Belgium,Compute,GPU,OnDemand,europe-west1,0.32344,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,E6EF-B13C-4964,Reserved TpuV5p in South Carolina in Calendar Mode,Compute,TPU,OnDemand,us-east1,2.94,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,E6F7-1DDE-D484,Nvidia Tesla A100 GPU attached to Spot Preemptible VMs running in Milan,Compute,GPU,Preemptible,europe-west8,1.2285,USD,GCP Cloud Billing Catalog API,A100
GCP,E748-58A7-55CA,H200 141GB GPU attached to DWS Defined Duration VMs running in Madrid,Compute,GPU,OnDemand,europe-southwest1,4.575323,USD,GCP Cloud Billing Catalog API,H200
GCP,E74D-0349-4978,Commitment v1: Nvidia Tesla A100 80GB GPU running in Dallas for 1 Year,Compute,GPU,Commit1Yr,us-south1,4.107686,USD,GCP Cloud Billing Catalog API,A100
GCP,E768-49C1-5112,Nvidia H100 80GB GPU attached to Spot Preemptible VMs running in Zurich,Compute,GPU,Preemptible,europe-west6,2.3435,USD,GCP Cloud Billing Catalog API,H100
GCP,E7F7-796D-E9BA,Commitment v1: 1/8 vGPU in Mumbai for 1 Year,Compute,GPU,Commit1Yr,asia-south1,0.58024,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,E7F7-C670-3A98,H200 141GB GPU running in Mumbai,Compute,GPU,OnDemand,asia-south1,11.17409,USD,GCP Cloud Billing Catalog API,H200
GCP,E806-F574-3CCD,Commitment v1: Nvidia H100 80GB GPU running in London for 1 Year,Compute,GPU,Commit1Yr,europe-west2,7.750642,USD,GCP Cloud Billing Catalog API,H100
GCP,E809-4296-9710,Reserved Nvidia H100 80GB Mega GPU in Singapore in Calendar Mode,Compute,GPU,OnDemand,asia-southeast1,4.841121033,USD,GCP Cloud Billing Catalog API,H100
GCP,E833-AA09-1360,Nvidia Tesla V100 GPU attached to Spot Preemptible VMs running in Columbus,Compute,GPU,Preemptible,us-east5,0.3015,USD,GCP Cloud Billing Catalog API,V100
GCP,E83B-11E2-ACD0,Nvidia H100 80GB GPU attached to Spot Preemptible VMs running in Tokyo,Compute,GPU,Preemptible,asia-northeast1,3.347,USD,GCP Cloud Billing Catalog API,H100
GCP,E840-2E7B-58EE,Commitment v1: Nvidia Tesla A100 80GB GPU running in Sydney for 1 Year,Compute,GPU,Commit1Yr,australia-southeast1,4.941407,USD,GCP Cloud Billing Catalog API,A100
GCP,E868-670F-D188,TpuV5e attached to Spot Preemptible VMs running in Doha,Compute,TPU,Preemptible,me-central1,0.279629,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,E86D-845E-6B80,Commitment v1: TpuV5e running in Toronto for 3 Years,Compute,TPU,Commit3Yr,northamerica-northeast2,0.594594,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,E87C-8D5F-93FE,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in Las Vegas,Compute,GPU,Preemptible,us-west4,0.721,USD,GCP Cloud Billing Catalog API,A100
GCP,E87D-5F3C-6F26,Commitment v1: Nvidia Tesla V100 GPU running in Johannesburg for 3 Years,Compute,GPU,Commit3Yr,africa-south1,1.459728,USD,GCP Cloud Billing Catalog API,V100
GCP,E887-442B-00C2,Nvidia L4 GPU attached to Spot Preemptible VMs running in Sydney,Compute,GPU,Preemptible,australia-southeast1,0.2153,USD,GCP Cloud Billing Catalog API,L4
GCP,E88F-89FB-058F,Reserved V5e TPU in Berlin in Calendar Mode,Compute,TPU,OnDemand,europe-west10,0.84,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,E893-280D-DEC7,Nvidia L4 GPU attached to Spot Preemptible VMs running in Doha,Compute,GPU,Preemptible,me-central1,0.0832,USD,GCP Cloud Billing Catalog API,L4
GCP,E8C8-49E1-D9C6,Commitment v1: Nvidia L4 GPU running in Berlin for 1 Year,Compute,GPU,Commit1Yr,europe-west10,0.543351,USD,GCP Cloud Billing Catalog API,L4
GCP,E8DF-8775-6E36,Nvidia H100 80GB GPU attached to Spot Preemptible VMs running in Montreal,Compute,GPU,Preemptible,northamerica-northeast1,0.9799,USD,GCP Cloud Billing Catalog API,H100
GCP,E92A-B86F-50E5,Nvidia Tesla A100 GPU running in Mumbai,Compute,GPU,OnDemand,asia-south1,3.436863684,USD,GCP Cloud Billing Catalog API,A100
